0.1187273	0.0001879
0.1572437	0.0002127
0.1981733	0.0002409
0.2437849	0.0002715
0.2798396	0.0002998
0.3157496	0.0003281
0.3703144	0.0003773
0.4199562	0.0004245
0.4813990	0.0004934
0.5531948	0.0005799
0.6205501	0.0006698
0.7130763	0.0008035
0.8058922	0.0009641
0.8928195	0.0011249
0.9998012	0.0012721
1.1130576	0.0013350
1.2234424	0.0013301
1.3078356	0.0013187
1.3757703	0.0012942
